gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,spend_vs_expected,n_services,service_density,is_long_tenure,is_new_customer,tenure_x_contract_monthly,charges_per_service,has_security_bundle,payment_auto,Churn
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.46734130634774596,-0.39963804247460755,0,0,0,0,0,0,1,0.656549291253548,-1.123890597601294,0,0.0,0,1,1,-0.46734130634774596,0,0,0
0,0,1,0,0.8913043478260869,1,1,0,0,1,0,1,1,1,0.5022999080036801,1.6502382271468143,1,0,1,0,0,1,0,1.8514847141574782,-1.349184806153798,4,7.963354109586229,1,0,0,0.10045998160073602,0,0,0
0,1,1,1,0.0,0,0,0,1,1,0,0,0,1,-0.6384544618215271,-0.11001292705447825,0,0,0,0,0,0,1,-110012.92705447826,110012.28860001644,2,3.132559935025001,0,0,0,-0.21281815394050904,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,1,1,1,0.3716651333946643,-0.38616435826408124,1,0,0,0,0,1,0,0.634413916542425,-0.2627487831477607,2,5.3811736402580514,0,1,1,0.12388837779822143,0,0,1
0,0,0,0,0.8260869565217391,1,1,1,0,1,1,1,1,1,0.2741490340386386,1.2754866112650047,0,0,0,1,0,0,1,1.5440082393108212,-1.2698592052721827,6,21.885826208412446,1,0,0,0.03916414771980552,1,0,0
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.9356025758969642,-0.40715789473684205,0,1,0,0,0,0,1,0.6689033545517515,-1.6045059304487157,0,0.0,0,1,1,-0.9356025758969642,0,0,0
0,0,0,0,-0.06521739130434782,1,0,0,0,0,0,1,1,1,0.33946642134314636,0.25909510618651893,1,0,0,0,0,0,0,-3.9728525452656513,4.312318966608798,2,5.891581560571391,0,0,0,0.11315547378104879,0,0,1
0,0,1,1,0.021739130434782608,1,1,0,0,0,0,0,0,1,-0.8325666973321066,-0.1796269621421976,0,1,0,1,0,0,1,-8.262460185372563,7.429893488040456,1,1.2011035297242687,0,0,0,-0.4162833486660533,0,0,0
0,0,1,0,0.41304347826086957,1,0,0,0,1,1,1,1,1,0.5464581416743332,1.0154090489381349,1,0,0,0,1,0,0,2.458352798259236,-1.911894656584903,4,7.319851924782755,1,0,0,0.10929162833486664,0,1,0
0,0,1,1,0.5652173913043478,1,0,1,1,0,0,0,0,0,-0.2695492180312786,0.5124506001846723,0,0,0,0,0,1,0,0.9066417654989889,-1.1761909835302675,2,7.419767695264562,1,0,0,-0.08984973934375955,0,0,0
1,0,0,0,-0.4782608695652174,1,1,0,0,0,0,0,1,1,0.2732290708371667,-0.23488088642659277,1,0,0,0,0,0,1,0.4911156075882371,-0.2178865367510704,2,7.319838529749216,0,1,1,0.09107635694572223,0,0,1
1,0,0,0,0.17391304347826086,1,1,1,0,0,0,1,0,1,0.38270469181232775,0.5826112650046168,1,0,0,0,0,1,0,3.3499955113023567,-2.967290819490029,3,7.838921824740324,0,0,0,0.09567617295308194,0,0,0
0,0,1,0,0.043478260869565216,1,0,0,1,0,0,0,1,1,0.24839006439742412,0.3772262234533703,1,0,0,0,0,0,0,8.676003591344916,-8.427613526947491,2,8.051819435823234,0,0,0,0.0827966881324747,0,0,0
1,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,1,-0.4498620055197792,-0.3538984302862419,0,0,0,0,0,1,0,0.6511743098874153,-1.1010363154071945,0,0.0,0,1,1,-0.4498620055197792,0,0,0
1,0,1,1,0.9347826086956522,1,1,0,0,0,0,0,0,1,-0.8325666973321066,0.1162179132040628,0,1,0,1,1,0,0,0.12432600670675767,-0.9568927040388643,1,1.2011035297242687,1,0,0,-0.4162833486660533,0,1,0
1,1,0,0,-0.5217391304347826,1,0,0,0,0,0,1,1,1,0.38730450781968745,-0.2800295475530932,1,0,0,0,0,1,0,0.5367243281983911,-0.14941982037870366,2,5.163882154061989,0,1,1,0.12910150260656247,0,0,1
1,0,1,1,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9319227230910763,-0.40709879963065554,0,1,0,0,0,0,1,0.6688062695749484,-1.6007289926660246,0,0.0,0,1,1,-0.9319227230910763,0,0,0
0,1,0,0,-0.30434782608695654,1,0,0,0,0,0,1,1,1,0.38914443422263123,0.0008347183748845933,1,0,0,0,0,1,0,-0.002742655100487565,0.3918870893231188,2,5.139466698344441,0,0,0,0.12971481140754373,0,0,0
1,0,1,1,-0.45652173913043476,1,0,1,0,0,0,0,0,1,-0.35050597976080955,-0.2913019390581717,0,0,0,0,1,0,0,0.6380913594704016,-0.9885973392312112,1,2.8530102330128,0,1,1,-0.17525298988040477,0,1,0
0,0,0,0,0.13043478260869565,1,0,0,0,0,0,0,0,0,-0.906163753449862,-0.19397229916897504,0,1,1,0,0,0,1,-1.4871095591221888,0.5809458056723268,0,0.0,0,0,0,-0.906163753449862,0,0,0
0,1,0,0,0.5869565217391305,1,1,0,1,1,0,1,1,0,0.6329346826126957,1.313056325023084,1,0,0,0,0,1,0,2.237055112834321,-1.604120430221625,5,7.899696821263886,1,0,0,0.10548911376878262,0,0,0
1,0,1,0,0.2826086956521739,1,1,0,0,1,1,1,1,1,0.6586936522539101,0.9204727608494921,1,0,0,0,0,0,0,3.257045936535659,-2.598352284281749,5,7.590770598927873,0,0,0,0.10978227537565168,0,0,1
1,1,1,1,0.782608695652174,1,1,1,1,0,0,0,0,1,0.283348666053358,1.2678781163434905,1,0,0,0,0,1,0,1.6200644119121559,-1.336715745858798,3,10.58762497159628,1,0,0,0.0708371665133395,0,0,0
0,0,1,1,-0.5869565217391305,1,0,0,0,0,0,0,0,0,-0.9208831646734131,-0.40349399815327786,0,1,1,0,0,0,1,0.6874353902621753,-1.6083185549355883,0,0.0,0,1,0,-0.9208831646734131,0,0,0
1,1,1,0,0.782608695652174,1,1,1,0,0,0,1,1,1,0.5593376264949403,1.5592760849492149,1,0,1,0,0,1,0,1.9924057849166048,-1.4330681584216645,4,7.1513030041671595,1,0,0,0.11186752529898807,0,0,0
0,0,0,0,-0.2391304347826087,1,1,0,0,0,0,0,0,1,0.06991720331186774,-0.015283471837488431,1,0,0,0,0,1,0,0.06391296768372556,0.006004235628142174,1,14.302427016603021,0,0,0,0.03495860165593387,0,0,0
0,0,0,0,-0.13043478260869565,1,1,1,0,1,0,1,1,1,0.1508739650413984,0.13165650969529089,0,0,1,0,0,1,0,-1.009374312866962,1.1602482779083605,5,33.1400242487417,0,0,0,0.025145660840233067,1,0,0
0,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,1,-0.46090156393744247,-0.35472576177285314,0,0,0,0,0,0,1,0.6526966026237987,-1.113598166561241,0,0.0,0,1,1,-0.46090156393744247,0,0,1
1,0,1,0,0.8913043478260869,1,0,0,0,0,0,0,0,0,-0.9291628334866605,0.010733148661126514,0,1,0,1,1,0,0,0.012042055718957478,-0.941204889205618,0,0.0,1,0,0,-0.9291628334866605,0,1,0
0,0,0,0,-0.5434782608695652,1,1,0,0,0,0,0,0,0,-0.36154553817847274,-0.3495253924284395,0,0,0,0,0,1,0,0.6431279054236747,-1.0046734436021474,1,2.765895657688093,0,1,1,-0.18077276908923637,0,0,0
1,0,0,0,-0.21739130434782608,1,0,0,0,0,0,0,0,1,-0.4664213431462741,-0.1570821791320406,0,0,0,0,0,0,0,0.722581347881587,-1.189002691027861,0,0.0,0,0,0,-0.4664213431462741,0,0,0
0,0,0,0,-0.2391304347826087,1,0,0,1,1,0,0,0,0,0.1370745170193193,-0.011486611265004616,1,0,0,0,0,1,0,0.048035120709615,0.08903939630970431,2,14.590497584759223,0,0,0,0.04569150567310643,0,0,0
0,1,1,0,0.1956521739130435,1,0,1,0,0,0,0,1,1,0.24103035878564877,0.5169861495844876,1,0,0,0,0,1,0,2.6423601480355132,-2.4013297892498646,2,8.297675497811955,0,0,0,0.0803434529285496,0,0,0
1,0,0,0,-0.5869565217391305,1,1,0,0,0,0,0,0,1,0.053357865685372693,-0.3741975992613112,1,0,0,0,1,0,0,0.6375229219286934,-0.5841650562433207,1,18.741028077628922,0,1,1,0.026678932842686347,0,1,1
1,0,0,0,0.391304347826087,1,1,1,1,0,0,1,0,0,0.4498620055197793,0.9273130193905819,1,0,1,0,0,0,0,2.3697938823026767,-1.9199318767828975,4,8.89159577675949,1,0,0,0.08997240110395585,0,0,0
0,0,1,1,0.5,1,0,0,0,0,0,0,0,0,-0.9245630174793008,-0.0941754385964912,0,1,0,1,0,0,0,-0.1883505004919814,-0.7362125169873194,0,0.0,1,0,0,-0.9245630174793008,0,0,0
1,0,0,0,-0.43478260869565216,1,1,0,0,0,0,0,1,0,-0.19227230910763562,-0.25265373961218834,0,0,0,0,0,0,1,0.5811049376493898,-0.7733772467570253,2,10.401859775973321,0,1,1,-0.06409076970254521,0,0,0
0,0,1,0,-0.06521739130434782,1,1,1,1,1,1,1,1,1,0.3633854645814168,0.27038227146814414,0,0,1,0,1,0,0,-4.1459250666958996,4.5093105312773165,7,19.263238128759884,0,0,0,0.0454231830726771,1,1,0
1,0,1,1,-0.45652173913043476,1,0,0,0,1,0,0,0,1,-0.35510579576816925,-0.2902825484764543,0,0,0,0,0,1,0,0.6358584037811177,-0.9909641995492869,1,2.8160542459819555,0,1,1,-0.17755289788408463,0,0,1
1,0,1,0,0.32608695652173914,1,0,0,1,1,1,1,0,1,0.011039558417663452,0.5475087719298245,0,0,1,0,0,1,0,1.679021751584757,-1.6679821931670935,4,362.30051494501606,0,0,0,0.0022079116835326904,0,0,0
0,0,0,0,-0.5652173913043478,0,0,0,1,0,0,0,0,0,-0.7571297148114075,-0.3838153277931671,0,0,0,0,0,0,1,0.6790590890462995,-1.436188803857707,1,1.320775898319075,0,1,1,-0.3785648574057037,0,0,0
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,-0.43698252069917193,-0.3869473684210526,0,0,0,0,0,0,0,0.6592447878751356,-1.0962273085743075,0,0.0,0,1,1,-0.43698252069917193,0,0,0
0,0,1,1,-0.43478260869565216,1,1,0,0,0,0,1,0,1,0.2759889604415824,-0.18993905817174514,1,0,0,0,0,0,0,0.4368608385749425,-0.16087187813336012,2,7.246640409672915,0,1,1,0.09199632014719412,0,0,1
1,1,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,1,0.09199632014719412,-0.3906555863342567,1,0,0,0,0,1,0,0.6417923747794659,-0.5497960546322718,1,10.86988184438435,0,1,1,0.04599816007359706,0,0,1
1,0,0,0,-0.08695652173913043,1,0,1,0,0,0,0,0,0,0.07267709291628341,0.16392243767313022,1,0,0,0,0,0,0,-1.8851297122326882,1.9578068051489717,1,13.759304349824948,0,0,0,0.036338546458141704,0,0,0
0,1,1,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,-0.019319227230910712,-0.3674755309325946,1,0,0,0,0,1,0,0.6260704897089584,-0.6453897169398691,0,0.0,0,1,1,-0.019319227230910712,0,0,0
1,0,0,0,0.30434782608695654,1,0,1,0,0,0,0,0,1,0.08923643054277845,0.5321883656509695,1,0,0,0,0,1,0,1.7486131702670547,-1.6593767397242762,1,11.206059989822567,0,0,0,0.044618215271389226,0,0,1
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9098436062557498,-0.4067442289935364,0,1,0,0,0,0,1,0.6682237597141293,-1.5780673659698792,0,0.0,0,1,1,-0.9098436062557498,0,0,1
0,0,1,0,0.6304347826086957,1,1,0,1,1,0,0,1,1,0.4406623735050599,1.2447423822714678,1,0,1,0,0,1,0,1.9744158193572354,-1.5337534458521755,4,9.077223659828562,1,0,0,0.08813247470101197,0,0,0
0,0,1,1,0.6521739130434783,1,1,1,0,1,1,1,0,1,0.11223551057957698,0.9224819944598338,0,0,0,1,0,0,1,1.414470222650737,-1.3022347120711601,5,44.54878340551172,1,0,0,0.018705918429929497,1,0,0
1,0,0,0,0.32608695652173914,0,0,1,0,1,0,1,1,1,-0.3008279668813247,0.30811449676823643,0,0,1,0,0,1,0,0.9448815591191438,-1.2457095260004685,4,13.296591885641044,0,0,0,-0.06016559337626494,1,0,0
1,0,0,0,0.8043478260869565,1,1,0,1,0,1,1,1,1,0.6237350505979763,1.6142197599261312,1,0,1,0,0,1,0,2.0068653146161504,-1.383130264018174,5,8.016211336841113,1,0,0,0.10395584176632938,0,0,0
1,0,1,1,0.8478260869565217,1,0,0,0,0,0,0,0,0,-0.9273229070837166,-0.0058430286241920185,0,1,0,1,0,0,0,-0.006891769222857657,-0.920431137860859,0,0.0,1,0,0,-0.9273229070837166,0,0,0
1,0,0,0,-0.43478260869565216,0,0,0,0,0,0,0,0,1,-0.8353265869365225,-0.35670544783010155,0,0,0,0,0,1,0,0.8204244169853926,-1.6557510039219152,0,0.0,0,1,1,-0.8353265869365225,0,0,0
1,0,0,0,-0.21739130434782608,1,1,1,0,1,0,0,0,1,0.2649494020239192,0.07519113573407206,1,0,0,0,0,1,0,-0.3458808154284825,0.6108302174524016,3,11.32287393068068,0,0,0,0.0662373505059798,1,0,0
1,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,0,-0.9310027598896045,-0.38978393351800555,0,1,0,0,0,0,1,0.7172037573280438,-1.6482065172176483,0,0.0,0,1,1,-0.9310027598896045,0,0,0
0,0,0,0,0.8913043478260869,1,1,1,1,1,1,1,1,1,0.7966881324747013,1.9329344413665743,1,0,0,1,0,0,0,2.168655720602421,-1.3719675881277198,7,8.786363105338685,1,0,0,0.09958601655933766,1,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.468261269549218,-0.3996528162511542,0,0,0,0,0,0,1,0.6565735624977488,-1.1248348320469668,0,0.0,0,1,1,-0.468261269549218,0,0,0
0,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,1,0.09015639374425034,-0.24251892890120033,1,0,0,0,0,1,0,0.5312331031513314,-0.4410767094070811,1,11.091713707216314,0,1,1,0.04507819687212517,0,0,0
1,0,0,0,0.5217391304347826,1,1,0,0,0,0,0,0,0,-0.841766329346826,-0.03500646352723912,0,1,0,1,0,0,1,-0.06709559316065476,-0.7746707361861713,1,1.1879767307861133,1,0,0,-0.420883164673413,0,0,0
1,1,0,0,0.4782608695652174,1,1,0,0,0,0,0,0,0,-0.8344066237350506,-0.04041366574330559,0,1,1,0,0,0,0,-0.08450112441546974,-0.7499054993195808,1,1.1984550135384788,1,0,0,-0.4172033118675253,0,0,0
1,0,1,1,-0.391304347826087,1,0,0,0,0,0,0,0,0,-0.9089236430542778,-0.3339242843951985,0,1,0,0,0,0,0,0.8533642409407896,-1.7622878839950673,0,0.0,0,1,1,-0.9089236430542778,0,0,0
1,0,1,1,0.6739130434782609,1,1,1,0,1,1,1,1,1,0.7405703771849127,1.5333333333333334,1,0,0,1,0,1,0,2.2752654410039694,-1.5346950638190568,6,8.101852414020403,1,0,0,0.10579576816927325,1,0,0
1,0,0,0,-0.2608695652173913,1,0,1,1,0,0,0,0,1,-0.2732290708371664,-0.1369012003693444,0,0,0,0,1,0,0,0.5247899464439482,-0.7980190172811146,2,7.319838529749223,0,0,0,-0.09107635694572214,0,1,0
1,0,0,0,-0.5652173913043478,1,0,0,0,0,0,0,0,1,-0.49770009199632015,-0.37638411819021234,0,0,0,0,0,1,0,0.6659115411031024,-1.1636116330994226,0,0.0,0,1,1,-0.49770009199632015,0,0,1
1,0,1,0,0.8913043478260869,1,0,1,1,1,1,1,1,1,0.72033118675253,1.8133850415512462,1,0,1,0,0,0,0,2.0345272761732347,-1.3141960894207045,6,8.329490352291169,1,0,0,0.10290445525036143,1,0,1
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.936522539098436,-0.4071726685133887,0,1,0,0,0,0,1,0.6689276257959523,-1.6054501648943882,0,0.0,0,1,1,-0.936522539098436,0,0,0
1,1,0,0,0.30434782608695654,1,1,0,0,0,0,1,0,1,0.2667893284268629,0.6642659279778393,1,0,0,0,0,1,0,2.182580877732874,-1.9157915493060111,2,7.496523625099378,0,0,0,0.08892977614228764,0,0,0
0,0,1,0,-0.2826086956521739,1,0,0,0,0,0,0,0,0,-0.9337626494940202,-0.3200073868882733,0,1,0,0,0,0,1,1.132337837261622,-2.066100486755642,0,0.0,0,0,0,-0.9337626494940202,0,0,0
0,0,1,1,0.6086956521739131,1,0,1,1,0,0,0,0,0,-0.31094756209751595,0.4891671283471838,0,0,1,0,0,1,0,0.8036303906061601,-1.114577952703676,2,6.431931977780891,1,0,0,-0.10364918736583865,0,0,0
1,0,1,1,0.17391304347826086,1,0,0,0,0,0,0,0,0,-0.9300827966881325,-0.21286795937211447,0,1,1,0,1,0,0,-1.2239837284832196,0.29390093179508703,0,0.0,0,0,0,-0.9300827966881325,0,1,0
0,0,1,0,0.9347826086956522,1,1,1,1,1,1,1,1,0,0.7681692732290709,1.9408236380424748,1,0,0,1,1,0,0,2.0762277172902057,-1.308058444061135,7,9.112562987597643,1,0,0,0.09602115915363386,1,1,0
0,1,0,0,-0.391304347826087,1,1,0,0,0,0,0,1,1,0.26586936522539106,-0.14496768236380422,1,0,0,0,1,0,0,0.37047391280749903,-0.10460454758210797,2,7.522463055649336,0,1,1,0.08862312174179703,0,1,1
0,1,1,0,0.45652173913043476,1,1,0,1,1,0,1,0,1,0.454461821527139,1.0315715604801476,1,0,0,0,0,1,0,2.2596279923428164,-1.8051661708156774,4,8.801600066114833,1,0,0,0.0908923643054278,0,0,1
1,1,0,0,-0.5217391304347826,1,0,0,0,1,0,0,0,0,-0.36798528058877633,-0.3428180978762696,0,0,0,0,0,1,0,0.657069280312304,-1.0250545609010804,1,2.717492615213819,0,1,1,-0.18399264029438817,0,0,1
1,0,1,0,-0.6086956521739131,1,1,0,0,0,0,0,0,1,0.078196872125115,-0.39087719298245616,1,0,0,0,0,0,0,0.6421564434424779,-0.5639595713173629,1,12.788071757247057,0,1,1,0.0390984360625575,0,0,1
1,0,0,0,-0.2826086956521739,1,0,0,0,0,0,0,0,1,-0.9319227230910763,-0.31174884579870726,0,1,0,0,0,0,1,1.103115203849224,-2.0350379269403005,0,0.0,0,0,0,-0.9319227230910763,0,0,1
1,1,1,0,-0.5869565217391305,1,0,0,0,1,0,0,0,1,0.07083716651333963,-0.3715235457063712,1,0,0,0,0,1,0,0.6329671192215022,-0.5621299527081626,1,14.116683833307412,0,1,1,0.035418583256669814,0,0,0
0,0,0,0,-0.2608695652173913,1,1,0,0,1,1,1,0,1,-0.02483900643974231,-0.08553277931671281,0,0,0,0,0,0,1,0.32787691090889093,-0.3527159173486332,4,161.0305540662129,0,0,0,-0.004967801287948462,0,0,0
0,0,0,0,-0.2826086956521739,1,0,0,0,0,0,0,0,0,-0.9383624655013799,-0.32559187442289933,0,1,1,0,1,0,0,1.1520984015369107,-2.0904608670382907,0,0.0,0,0,0,-0.9383624655013799,0,1,0
0,0,0,0,-0.30434782608695654,1,0,0,0,1,0,0,1,1,-0.20055197792088303,-0.14916343490304707,0,0,0,0,0,1,0,0.4901100393287124,-0.6906620172495954,2,9.972427339318733,0,0,0,-0.066850659306961,0,0,1
0,0,0,0,-0.41304347826086957,1,0,0,0,0,0,0,0,1,-0.9300827966881325,-0.3543416435826408,0,1,1,0,0,0,1,0.8578818456508619,-1.7879646423389945,0,0.0,0,1,0,-0.9300827966881325,0,0,0
0,0,0,1,0.3695652173913043,1,0,1,1,0,1,1,1,1,0.6412143514259432,1.0121144967682365,1,0,1,0,0,0,0,2.738655345481941,-2.0974409940559977,5,7.797692286812743,0,0,0,0.10686905857099054,0,0,1
1,0,1,1,0.7608695652173914,1,1,0,1,1,1,1,1,1,0.7148114075436984,1.5789252077562326,1,0,0,1,1,0,0,2.07515611713158,-1.3603447095878818,6,8.393810651129757,1,0,0,0.10211591536338549,0,1,0
0,0,0,0,-0.6086956521739131,1,1,0,1,0,0,0,0,1,0.16191352345906188,-0.38953277931671276,1,0,0,0,0,0,1,0.6399477602202056,-0.47803423676114376,2,12.352196438423116,0,1,1,0.05397117448635396,0,0,0
1,0,1,1,-0.08695652173913043,1,0,0,1,1,0,0,0,0,-0.3072677092916283,-0.01241735918744225,0,0,1,0,0,0,1,0.1428012728702239,-0.4500689821618522,2,6.508960852573514,0,0,0,-0.10242256976387609,0,0,0
1,0,1,1,0.9130434782608695,1,0,1,1,1,1,1,0,0,0.549218031278749,1.717163434903047,1,0,0,1,1,0,0,1.8807007498406112,-1.3314827185618623,5,9.103836020318667,1,0,0,0.09153633854645817,1,1,0
1,0,0,0,-0.45652173913043476,1,0,0,0,0,0,0,0,1,-0.4636614535418583,-0.2833831948291782,0,0,0,0,0,0,1,0.6207455007826301,-1.0844069543244883,0,0.0,0,1,1,-0.4636614535418583,0,0,1
0,0,1,1,0.9347826086956522,1,0,1,1,1,1,1,1,1,0.7046918123275072,1.8700277008310249,1,0,0,1,0,0,0,2.000492609664351,-1.2958007973368437,6,8.514348230944478,1,0,0,0.1006702589039296,1,0,0
0,0,1,0,0.43478260869565216,0,0,1,0,0,0,1,0,0,-0.546458141674333,0.1989362880886427,0,0,0,0,0,0,0,0.4575524102333347,-1.0040105519076676,2,3.6599259623913785,1,0,0,-0.18215271389144436,0,0,0
1,0,1,1,0.0,0,0,1,1,1,1,0,1,1,-0.2759889604415822,0.07075900277008314,0,0,1,0,1,0,0,70759.00277008314,-70759.27875904358,5,18.116601024182298,0,0,0,-0.045998160073597034,1,1,0
1,0,1,0,0.9347826086956522,1,1,1,1,1,1,0,1,0,0.6485740570377185,1.8272280701754384,1,0,0,1,0,0,0,1.9547070072452983,-1.3061329502075798,6,9.251049566112227,1,0,0,0.09265343671967408,1,0,0
1,0,1,0,0.043478260869565216,1,1,0,1,1,0,1,0,0,0.4314627414903405,0.47926869806094186,1,0,0,0,0,1,0,11.022926528091517,-10.591463786601176,4,9.27076742574799,0,0,0,0.0862925482980681,0,0,1
0,0,0,0,0.45652173913043476,1,1,0,0,0,0,1,1,1,0.46642134314627437,0.9846057248384118,1,0,0,0,0,1,0,2.156750672954095,-1.6903293298078204,3,6.4319388727464375,1,0,0,0.11660533578656859,0,0,0
1,0,1,0,0.9130434782608695,1,1,1,0,1,1,1,1,0,0.23643054277828904,1.3971929824561404,0,0,0,1,0,1,0,1.530257304789201,-1.2938267620109118,6,25.37732457139372,1,0,0,0.033775791825469866,1,0,0
1,1,1,0,0.8913043478260869,1,1,1,1,1,1,1,1,0,0.3624655013799449,1.458445060018467,0,0,0,1,1,0,0,1.6363023778278074,-1.2738368764478625,7,19.312129461206283,1,0,0,0.04530818767249311,1,1,0
1,0,0,0,0.9130434782608695,1,1,1,0,0,1,0,1,0,0.5022999080036801,1.5631763619575254,1,0,1,0,1,0,0,1.7120484260909183,-1.2097485180872383,4,7.963354109586229,1,0,0,0.10045998160073602,0,1,0
1,0,1,1,0.6956521739130435,1,0,1,1,1,1,0,0,1,-0.04231830726770924,0.815741458910434,0,0,0,1,0,0,0,1.172626661532923,-1.2149449688006322,4,94.51950559342228,1,0,0,-0.008463661453541849,1,0,0
1,0,0,0,0.06521739130434782,1,0,0,0,0,1,1,1,1,0.4756209751609938,0.5276971375807942,1,0,0,0,0,1,0,8.09123204401417,-7.615611068853176,3,6.307530258635604,0,0,0,0.11890524379024844,0,0,1
0,0,0,1,-0.6086956521739131,1,0,0,0,0,0,0,1,1,0.1701931922723091,-0.38939981532779316,1,0,0,0,0,1,0,0.6397293190223986,-0.4695361267500895,1,5.875641152313878,0,1,1,0.08509659613615456,0,0,1
1,0,0,0,0.8478260869565217,1,1,1,1,1,0,0,1,1,0.5841766329346827,1.699538319482918,1,0,0,1,0,0,0,2.0045812944993506,-1.420404661564668,5,8.559040466650412,1,0,0,0.09736277215578044,1,0,0
1,0,0,0,0.717391304347826,1,1,0,0,0,0,0,0,0,-0.8638454461821528,0.009506925207756287,0,1,0,1,0,0,0,0.01325205908975973,-0.8770975052719124,1,1.1576131434233365,1,0,0,-0.4319227230910764,0,0,0
0,0,0,1,-0.4782608695652174,1,0,0,0,0,0,0,0,1,0.01287948482060723,-0.2732631578947368,1,0,0,0,0,1,0,0.5713696157345552,-0.5584901309139481,0,0.0,0,1,1,0.01287948482060723,0,0,0
1,0,0,0,-0.1956521739130435,1,1,0,0,0,0,1,0,1,0.2741490340386386,0.09958264081255774,1,0,0,0,0,1,0,-0.5089805433869613,0.7831295774256,2,7.295275402804148,0,0,0,0.09138301134621286,0,0,1
1,0,1,1,-0.5,1,0,0,0,0,0,0,0,0,-0.936522539098436,-0.3793831948291782,0,1,1,0,0,0,1,0.7587679071941708,-1.6952904462926068,0,0.0,0,1,0,-0.936522539098436,0,0,0
0,1,0,0,0.08695652173913043,0,0,1,1,1,0,1,1,1,-0.20055197792088303,0.14394829178208685,0,0,0,0,0,0,0,1.6553863185513353,-1.8559382964722184,5,24.93106834829683,0,0,0,-0.0334253296534805,1,0,0
1,0,1,1,-0.021739130434782608,1,1,0,0,0,0,1,1,0,0.4020239190432385,0.3459058171745153,1,0,1,0,0,0,0,-15.912399560407483,16.31442347945072,3,7.462224001287206,0,0,0,0.10050597976080962,0,0,0
1,0,0,0,-0.043478260869565216,1,0,0,0,0,0,0,0,0,-0.9291628334866605,-0.27404616805170817,0,1,0,1,1,0,0,6.303206838946584,-7.2323696724332445,0,0.0,0,0,0,-0.9291628334866605,0,1,0
1,0,0,0,-0.4782608695652174,1,0,0,0,0,0,0,0,0,-0.48666053357865685,-0.3306592797783933,0,0,0,0,0,0,1,0.6913799396946962,-1.1780404732733532,0,0.0,0,1,1,-0.48666053357865685,0,0,0
1,0,0,0,-0.06521739130434782,1,1,0,0,0,1,0,0,1,0.18675252989880417,0.20426962142197608,1,0,0,0,0,1,0,-3.1321822219310365,3.3189347518298407,2,10.709302261026803,0,0,0,0.06225084329960139,0,0,1
1,1,0,0,-0.5217391304347826,1,1,0,1,0,0,0,1,1,0.3578656853725852,-0.2644136657433056,1,0,0,0,0,1,0,0.506793830696178,-0.14892814532359283,3,8.38300999400549,0,1,1,0.0894664213431463,0,0,1
1,1,0,0,0.021739130434782608,1,1,1,0,0,0,0,1,1,0.3707451701931924,0.35409048938134813,1,0,0,0,1,0,0,16.287413290530647,-15.916668120337455,3,8.091789588646938,0,0,0,0.0926862925482981,0,1,0
1,0,0,0,0.7391304347826086,1,1,0,1,0,0,0,1,0,0.3698252069917205,1.3083730378578022,1,0,1,0,1,0,0,1.7701493621937718,-1.4003241552020513,3,8.111918364041635,1,0,0,0.09245630174793013,0,1,0
1,0,0,0,-0.6086956521739131,1,0,0,1,0,0,0,0,1,-0.3606255749770009,-0.3979242843951985,0,0,0,0,0,1,0,0.653733826926256,-1.014359401903257,1,2.772951494392158,0,1,1,-0.18031278748850044,0,0,1
0,0,0,1,0.5217391304347826,1,1,0,1,1,1,1,1,1,0.2621895124195032,0.9018725761772853,0,0,1,0,0,1,0,1.7285857912170304,-1.466396278797527,6,22.884123245466782,1,0,0,0.0374556446313576,0,0,0
0,0,1,1,-0.32608695652173914,1,0,0,1,0,1,0,1,1,0.35510579576816953,-0.05588180978762696,1,0,0,0,1,0,0,0.1713714088877099,0.18373438688045962,3,8.448162737945859,0,1,1,0.08877644894204238,0,1,1
0,0,0,0,-0.17391304347826086,1,0,0,1,0,1,1,1,1,0.5298988040478384,0.1651486611265005,1,0,0,0,0,0,0,-0.949610261736383,1.4795090657842214,4,7.548596865755563,0,0,0,0.10597976080956768,0,0,0
